IdCliente,IdProducto,Ponderacion
2416,42998,4
2420,42965,4
2421,42899,5
2421,43038,4
2422,43005,5
2425,42972,5
2426,42828,5
2426,42963,5
2427,42776,2
2428,42790,3
2428,42951,5
2431,43030,4
2432,42835,5
2438,42883,5
2441,42820,4
2441,42852,4
2441,42879,4
2441,42886,2
2441,42982,4
2442,42996,5
2443,42931,2
2443,42978,5
2444,42966,5
2449,43043,2
2450,42829,5
2450,42853,5
2450,42896,4
2450,42931,5
2450,42958,3
2450,42971,5
2450,42998,5
2451,42788,3
2451,42836,5
2451,42844,2
2451,42870,4
2451,42984,5
2451,43004,5
2451,43024,3
2451,43031,1
2452,42810,5
2452,42842,3
2452,42847,5
2452,42948,4
2452,43001,1
2453,42819,4
2453,42976,4
2453,43025,3
2454,42786,4
2454,42788,5
2454,42812,1
2454,42909,5
2454,42943,5
2454,42953,5
2454,42954,5
2454,42966,4
2454,43032,2
2455,42850,5
2455,42880,4
2455,42887,5
2455,43015,5
2456,42768,4
2456,42793,5
2456,42829,3
2456,42851,5
2456,42899,5
2456,42923,3
2456,42973,3
2456,43019,5
2457,42775,2
2457,42895,5
2457,43015,5
2457,43023,3
2457,43026,5
2458,43018,5
2459,42754,5
2460,43040,3
2461,42844,5
2463,42817,5
2463,42833,4
2466,42865,4
2466,42869,3
2466,42912,5
2466,42980,1
2466,42984,4
2466,43026,5
2466,43042,5
2467,42907,4
2467,43025,5
2470,42871,5
2471,42799,5
2475,42816,4
2475,42977,5
2477,42833,4
2480,42759,4
2481,42836,4
2484,42758,1
2486,42787,5
2494,42948,2
2496,43034,4
2498,42891,4
2501,43040,3
2503,42777,4
2503,42863,4
2505,43009,4
2511,42784,4
2512,43021,3
2513,43038,2
2516,42959,2
2518,43038,1
2521,42797,2
2523,42950,5
2528,42776,4
2528,42777,2
2528,42813,5
2528,42846,5
2528,42923,3
2528,42931,5
2528,42933,1
2528,42963,4
2528,43042,5
2531,42766,4
2532,42759,4
2532,42791,3
2532,42793,5
2532,42821,5
2532,42858,4
2532,42859,5
2532,42877,5
2532,42911,4
2532,43002,4
2532,43009,5
2533,42768,4
2533,42789,4
2533,42840,5
2533,42843,4
2533,42858,4
2533,42890,5
2536,42878,5
2536,42898,5
2539,42969,3
2541,42817,5
2544,42782,5
2544,42787,4
2544,42850,4
2545,43042,5
2547,42794,5
2550,43038,3
2551,42983,5
2552,42859,3
2552,42958,2
2553,42879,3
2553,42908,4
2555,42970,1
2555,42997,5
2556,42754,4
2556,42812,5
2556,42849,4
2556,42851,3
2556,42852,4
2556,42882,3
2559,42811,3
2559,42857,2
2560,42847,4
2560,42922,3
2562,42824,2
2562,42995,2
2563,42943,5
2566,42944,4
2569,42772,3
2570,43017,4
2571,42852,4
2571,42963,5
2572,42826,4
2572,42971,5
2573,42849,3
2573,42989,5
2577,42972,4
2578,42768,3
2578,42835,4
2578,42855,4
2578,42871,5
2578,42906,5
2578,42907,5
2578,42909,5
2578,42929,5
2578,42933,2
2578,42966,4
2578,42982,5
2579,42737,4
2579,42771,5
2579,42858,4
2579,42900,5
2579,42902,4
2579,42946,4
2579,42948,4
2579,42950,5
2579,42960,5
2579,43002,5
2579,43009,5
2579,43040,4
2582,42915,4
2584,42764,4
2584,43039,4
2586,42843,4
2586,42853,5
2586,42890,4
2586,42917,5
2586,42946,5
2586,43011,3
2588,42934,4
2590,42953,4
2592,42897,4
2598,42946,3
2598,43031,4
2599,42940,3
2603,42818,4
2603,42851,5
2603,42886,5
2603,42940,5
2603,42944,4
2603,43028,4
2603,43039,3
2606,42917,5
2607,42881,5
2608,42911,4
2609,42964,4
2609,42985,5
2609,43025,4
2610,43036,4
2611,42769,5
2611,42793,5
2611,42914,2
2611,42922,5
2611,42926,4
2611,42970,5
2611,42973,5
2611,43019,4
2612,42778,4
2612,42791,1
2612,42847,3
2612,42914,5
2612,42932,5
2612,42938,5
2612,42975,4
2613,42768,2
2613,42779,4
2613,42848,1
2613,42923,3
2613,42964,2
2613,42971,5
2613,42975,3
2613,42980,5
2613,43034,5
2616,42828,4
2618,42757,4
2618,42780,5
2618,42819,4
2618,42859,5
2618,42889,4
2618,42978,3
2619,42788,4
2619,42863,1
2619,42905,5
2619,42977,4
2620,42766,2
2620,42779,5
2620,42911,5
2620,43034,5
2621,42825,4
2621,42860,4
2621,42888,5
2621,42925,4
2621,42953,4
2621,42963,5
2621,42970,4
2621,42984,5
2621,42996,5
2621,43014,5
2621,43020,1
2622,43026,5
2623,42769,4
2623,42798,4
2623,42844,1
2623,42852,1
2623,42873,4
2623,42879,5
2623,42954,2
2623,42972,3
2623,42994,2
2623,43014,4
2624,42792,3
2624,42800,4
2624,42821,5
2624,42838,4
2624,42903,2
2624,42927,4
2624,42977,2
2624,43005,5
2624,43024,5
2625,42876,5
2625,42905,4
2627,42906,5
2628,42855,4
2628,42932,4
2628,43021,4
2629,42848,5
2629,42889,1
2629,42973,1
2630,42765,5
2630,42773,3
2630,42895,4
2630,42900,4
2630,42906,4
2630,42930,4
2630,42954,3
2630,42971,4
2630,43036,4
2631,42775,3
2631,42801,4
2631,42840,5
2631,42914,4
2631,42934,5
2631,42945,5
2631,43018,5
2632,42737,4
2632,42796,5
2632,42818,4
2632,42861,3
2632,42931,4
2633,42758,4
2633,42792,3
2633,42906,5
2633,42924,4
2633,43000,4
2634,42953,5
2634,42959,4
2634,42965,3
2635,42754,1
2635,42792,2
2635,42826,4
2635,42884,4
2635,42919,4
2635,42943,5
2635,42958,5
2635,42959,5
2635,43005,5
2635,43022,4
2635,43029,5
2638,42772,5
2638,42951,5
2640,42757,2
2640,42846,4
2640,42948,1
2640,42989,3
2640,43004,4
2640,43043,5
2641,42837,1
2643,42863,4
2643,42915,1
2643,43018,5
2643,43034,4
2644,42780,5
2644,42796,2
2644,42823,4
2644,42845,4
2644,42908,3
2644,42949,2
2645,42760,2
2645,42787,3
2645,42831,4
2645,42839,5
2645,42870,5
2645,42945,5
2646,42763,5
2646,42777,5
2646,42835,5
2646,42861,3
2646,42868,5
2646,42915,4
2646,42958,4
2646,43013,4
2647,42843,4
2647,42912,4
2647,42969,4
2647,42998,5
2647,43032,4
2647,43039,5
2647,43043,5
2648,42737,2
2648,42754,5
2648,42769,5
2649,43006,4
2649,43038,3
2649,43039,4
2650,42754,4
2650,42786,4
2650,42886,5
2650,42903,5
2650,42904,4
2650,42918,5
2650,42969,4
2650,42980,5
2650,43012,2
2650,43022,4
2650,43038,5
2651,42761,4
2651,42769,3
2651,42793,5
2651,42842,5
2651,42913,5
2651,42920,3
2651,42966,5
2651,42996,5
2652,42793,5
2652,42814,5
2652,42840,3
2652,42860,4
2652,42912,4
2652,42930,4
2652,42987,4
2652,42997,4
2652,43006,3
2653,42757,5
2653,42773,2
2653,42779,5
2653,42874,1
2653,42971,4
2653,42989,4
2654,42856,3
2654,42863,4
2654,42965,5
2654,43031,3
2655,42737,5
2655,42778,1
2655,42793,5
2655,42795,2
2655,42799,5
2655,42864,1
2655,42893,5
2655,42990,4
2655,43009,1
2656,42812,2
2656,42816,5
2656,42851,5
2656,42895,5
2656,42906,4
2657,42813,4
2657,42944,4
2658,42799,5
2658,42816,4
2658,42905,1
2658,42972,4
2658,43007,5
2659,42769,3
2659,42800,5
2659,42801,5
2659,42843,5
2659,42915,4
2659,42932,5
2659,43002,1
2660,42754,3
2660,42757,4
2660,42772,5
2660,42775,5
2660,42796,5
2660,42846,4
2660,42850,4
2660,42860,4
2660,42873,2
2660,42887,3
2660,43034,2
2661,42801,3
2661,42856,5
2661,42865,4
2661,42873,5
2661,42897,2
2661,42907,4
2661,42926,4
2661,42934,3
2661,42955,5
2662,42754,2
2662,42785,4
2662,42795,5
2662,42878,4
2662,42928,5
2662,43000,5
2662,43038,5
2663,42793,4
2663,42824,2
2663,42871,4
2663,42878,3
2663,42881,5
2663,42984,5
2663,43009,5
2663,43016,2
2664,42775,5
2664,42821,4
2664,42830,4
2664,42841,4
2664,42859,5
2664,42862,3
2664,42905,4
2664,42912,5
2664,42959,5
2664,42985,4
2664,43003,5
2664,43034,3
2665,42820,3
2665,42828,3
2665,42838,4
2665,42877,5
2665,42913,5
2665,42926,3
2665,42928,4
2665,43012,5
2665,43029,5
2666,42773,3
2666,42817,1
2666,42831,2
2666,42854,4
2666,42855,5
2666,42890,5
2666,42898,4
2666,42919,5
2667,42785,4
2667,42795,4
2667,42847,5
2667,42848,5
2667,42900,4
2667,42931,5
2667,42935,4
2667,43008,5
2668,42789,4
2668,42847,3
2668,42859,3
2668,42893,5
2668,42943,5
2668,42981,4
2669,42881,3
2669,42898,5
2669,42913,3
2669,42922,4
2669,42943,5
2669,42957,5
2669,42965,4
2670,42811,4
2670,42873,5
2670,42889,2
2670,42897,5
2670,42899,5
2670,42945,4
2670,42967,3
2670,42982,4
2670,43024,3
2671,42756,4
2671,42813,5
2671,42856,3
2671,42870,4
2671,42874,3
2671,42908,4
2671,42938,5
2672,42871,3
2672,42900,5
2672,42902,5
2672,42972,4
2673,42760,5
2673,42900,4
2673,42944,3
2673,43002,4
2673,43007,5
2674,42787,4
2674,42801,2
2674,42908,4
2674,42929,5
2674,42993,2
2674,43002,4
2674,43012,4
2675,42764,5
2675,42775,4
2675,42812,2
2675,42874,5
2675,42969,4
2675,42994,2
2675,42995,5
2675,43014,4
2676,42789,4
2676,42842,4
2676,42851,5
2676,42918,5
2676,42945,4
2676,42999,1
2676,43009,5
2677,42844,4
2677,42930,5
2677,43039,5
2678,42814,5
2679,42773,5
2679,42812,3
2679,42847,1
2679,42876,5
2679,42919,4
2679,43039,5
2680,42975,4
2681,42840,5
2682,42975,4
2682,43029,5
2683,42888,4
2683,42898,1
2684,42787,3
2684,42856,5
2684,42987,5
2684,43019,4
2684,43041,3
2684,43043,4
2685,42755,5
2685,42867,4
2685,42880,5
2685,42963,5
2685,42974,4
2685,43022,5
2686,42853,5
2686,42879,2
2686,42892,3
2686,42907,4
2686,42932,5
2686,43041,3
2687,42769,5
2687,42903,5
2687,42939,5
2687,42978,5
2687,42989,5
2687,43002,4
2688,42852,5
2688,42879,4
2688,42939,5
2688,42957,3
2688,42975,3
2688,42993,4
2689,42792,5
2689,42903,4
2689,42920,5
2689,42939,4
2689,42992,4
2689,43028,2
2689,43033,3
2689,43036,3
2689,43042,1
2690,42777,5
2690,42896,4
2690,42920,3
2690,43019,4
2691,42777,4
2691,42819,5
2691,42825,5
2691,42894,1
2691,42937,5
2691,42977,4
2691,42984,3
2691,43009,4
2691,43010,4
2691,43027,5
2692,42758,4
2692,42771,3
2692,42829,5
2692,42865,4
2692,42896,4
2692,42924,4
2692,42966,4
2692,42996,3
2692,43020,4
2692,43030,4
2693,42777,3
2693,42785,4
2693,42813,4
2693,42847,2
2693,42872,5
2693,42905,4
2693,42972,4
2693,43023,5
2694,42815,1
2694,42846,4
2694,42896,4
2694,42924,3
2694,42946,5
2694,42960,5
2694,42963,4
2695,42814,1
2695,42868,4
2695,42870,4
2695,42977,4
2696,42834,1
2696,43018,5
2697,42820,4
2697,42853,2
2697,42888,4
2697,42994,4
2698,42786,3
2698,42833,4
2698,42868,5
2698,42875,4
2698,42902,2
2698,42980,5
2699,42763,4
2699,42863,5
2699,42879,3
2699,42899,4
2699,42922,5
2699,42985,1
2699,43000,5
2699,43038,5
2700,42737,3
2700,42759,5
2700,42813,5
2700,42931,5
2700,42942,4
2700,42982,3
2701,42922,4
2701,43010,4
2701,43038,3
2702,42762,2
2702,42915,5
2702,42947,5
2702,43043,4
2703,42737,2
2703,42781,4
2703,42785,5
2703,42927,5
2703,42928,4
2703,42929,4
2703,42931,3
2703,42951,3
2703,42985,5
2703,42986,5
2704,42737,4
2704,42834,5
2704,42845,3
2704,42846,4
2704,42935,4
2704,43023,5
2705,42851,5
2705,42879,4
2705,42929,4
2705,42956,5
2705,43029,3
2706,42779,3
2706,42833,5
2706,42862,3
2706,42926,5
2707,42760,5
2707,42763,4
2707,42813,4
2707,42814,4
2707,42817,4
2707,42955,2
2707,43010,5
2708,42774,4
2708,42775,4
2708,42896,4
2708,42965,5
2709,42769,4
2709,42771,1
2709,42793,5
2709,42814,4
2709,42838,4
2709,42873,5
2709,42892,4
2709,42994,2
2709,43037,5
2710,42765,5
2710,42772,4
2710,42794,4
2710,42801,4
2710,42903,5
2710,42908,4
2710,42930,3
2710,42932,1
2710,43005,4
2710,43031,1
2711,42784,4
2711,42799,4
2711,42815,3
2711,42850,5
2711,42868,4
2711,42918,4
2711,42974,3
2711,42975,1
2711,43015,5
2711,43016,4
2712,42758,4
2712,42763,5
2712,42771,3
2712,42779,5
2712,42786,2
2712,42789,4
2712,42811,4
2712,42830,4
2712,42866,4
2712,42879,5
2712,42892,3
2712,43008,4
2713,42757,5
2713,42759,5
2713,42810,4
2713,42844,5
2713,42866,4
2713,42872,2
2713,42902,3
2713,42914,5
2713,42960,4
2713,42961,4
2713,42980,4
2713,43036,3
2714,42835,4
2714,43000,5
2715,42760,4
2715,42792,3
2715,42829,2
2715,42864,4
2715,42884,4
2715,42934,4
2715,42936,3
2715,42960,5
2715,42965,4
2715,42968,4
2715,43026,4
2716,42797,5
2716,42826,5
2716,42843,5
2716,42848,1
2716,42876,4
2716,42880,4
2716,42958,4
2716,42969,5
2716,43003,3
2716,43010,4
2716,43030,4
2718,42838,4
2718,42844,5
2718,42877,5
2718,42882,3
2718,42903,4
2718,42964,3
2719,42757,4
2719,42767,4
2719,42840,4
2719,42843,1
2719,42844,3
2719,42884,5
2719,42913,5
2719,42926,5
2720,42833,5
2720,42854,4
2720,42919,5
2720,42941,3
2720,43005,2
2721,42757,5
2721,42774,3
2721,42851,5
2721,42900,5
2721,42934,4
2721,42949,5
2721,42960,1
2721,43011,4
2721,43043,3
2722,42773,4
2722,42847,5
2722,42876,5
2722,42893,2
2722,42909,3
2722,42921,5
2722,42931,4
2722,42950,3
2723,42786,5
2723,42793,2
2723,42828,4
2723,42900,3
2723,42905,5
2723,42915,3
2723,42987,4
2724,42873,4
2724,42906,5
2724,42923,5
2724,42945,4
2724,42974,4
2725,42758,4
2725,42863,5
2725,42905,4
2725,42935,5
2725,42979,1
2725,42991,4
2725,43021,5
2725,43035,5
2725,43041,4
2726,42761,2
2726,42900,1
2726,42931,4
2726,42977,3
2726,43019,4
2727,42779,2
2729,42758,4
2729,42843,5
2729,42894,3
2729,42901,4
2730,42776,5
2730,42994,4
2732,42754,5
2732,42786,5
2732,42795,4
2732,42881,3
2732,42967,4
2732,42974,5
2733,42755,4
2733,42864,4
2733,42914,1
2733,42916,4
2733,43019,4
2733,43026,4
2733,43034,4
2734,42788,3
2734,42850,4
2734,42856,5
2734,42879,5
2734,42945,4
2734,42968,3
2734,43040,3
2735,42817,2
2735,42853,4
2735,42883,5
2735,42913,3
2735,42991,5
2736,42825,4
2736,42864,3
2736,42865,4
2736,42984,5
2736,42993,4
2736,43000,5
2737,42872,3
2738,42760,4
2738,42860,3
2738,42881,2
2738,42913,3
2738,42944,5
2739,42759,3
2739,42761,4
2739,42918,4
2739,42972,4
2740,42846,4
2740,42906,5
2740,42928,2
2740,42943,4
2740,42947,4
2740,42956,5
2740,42957,3
2740,42963,3
2740,42969,5
2740,42975,5
2740,43008,4
2741,42756,4
2741,42869,5
2741,42958,4
2741,43037,2
2742,42795,5
2742,42909,1
2742,42923,4
2742,42935,5
2742,42939,5
2742,42950,3
2742,42958,5
2742,42962,4
2742,42965,4
2742,42976,2
2742,42979,2
2742,42989,4
2742,43020,3
2743,42764,5
2743,42788,3
2743,42869,4
2743,42875,4
2743,42922,5
2743,43018,3
2744,42936,4
2747,42888,4
2748,42763,4
2748,42921,4
2749,42814,5
2749,42815,5
2749,42862,4
2749,42881,5
2749,42969,4
2749,43010,1
2750,42756,5
2750,42786,3
2750,42795,5
2750,42828,5
2750,42838,5
2750,42874,5
2750,42889,2
2750,42971,4
2750,43039,1
2751,42874,4
2751,43009,4
2751,43034,5
2752,42954,4
2752,42962,5
2752,43017,5
2752,43031,4
2753,42771,5
2753,42835,5
2753,42854,4
2753,42912,4
2753,42918,5
2753,42961,2
2753,42962,5
2753,42990,4
2753,43023,5
2754,42782,5
2754,42868,2
2754,42870,4
2755,42791,4
2755,42799,5
2755,42892,5
2755,42980,5
2756,42818,3
2756,42845,4
2756,42856,5
2756,42884,5
2756,42927,4
2758,42787,4
2758,42891,5
2758,42926,5
2758,42984,5
2758,43010,5
2759,42904,4
2759,42945,5
2759,43029,3
2760,42765,5
2760,42779,5
2760,42792,4
2760,42793,1
2760,42796,4
2760,42800,5
2760,42857,3
2760,42860,5
2760,42870,5
2760,42874,3
2760,42893,4
2760,42918,4
2760,42947,5
2760,42951,3
2760,43004,2
2760,43006,5
2760,43010,5
2761,42821,2
2761,42858,4
2761,42939,5
2762,42791,3
2762,42819,4
2762,42868,3
2762,42897,4
2762,42899,3
2762,42913,3
2763,42790,4
2763,42793,3
2763,42815,5
2763,42870,5
2763,42916,4
2763,43013,3
2763,43016,1
2764,42737,1
2764,42780,5
2764,42915,3
2765,42816,4
2765,42849,5
2765,42884,2
2765,42910,3
2765,42991,4
2765,43010,4
2765,43020,4
2766,42792,1
2767,42754,5
2767,42779,4
2767,42907,5
2767,42939,5
2767,42957,4
2768,42762,3
2768,42779,4
2768,42817,5
2768,42847,2
2768,42903,4
2768,42918,5
2768,42987,5
2769,42764,4
2769,42791,4
2769,42792,5
2769,42800,2
2769,42833,5
2769,42839,5
2769,42843,5
2769,42865,3
2769,42956,4
2769,42958,4
2769,42962,4
2770,42921,5
2770,43019,4
2770,43034,5
2771,42762,5
2771,42778,4
2771,42790,2
2771,42816,3
2771,42862,5
2771,42882,3
2771,42892,3
2771,42989,4
2771,42990,5
2771,43030,4
2772,42782,5
2772,42793,3
2772,42800,5
2772,42817,5
2772,42826,4
2772,42870,5
2772,42884,5
2772,42896,2
2772,43040,5
2773,42793,5
2773,42798,4
2773,42812,3
2773,42832,3
2773,42870,3
2773,42978,5
2773,43035,5
2774,42820,5
2774,42826,5
2774,42838,2
2774,42860,4
2774,42866,5
2774,42877,2
2774,42907,3
2774,42960,5
2774,42982,4
2774,43013,1
2775,42837,5
2775,42850,4
2775,42889,4
2775,42893,5
2775,42896,5
2775,42903,5
2775,42907,3
2775,42981,3
2775,43031,4
2776,42795,4
2776,42831,5
2776,42856,4
2776,42881,5
2776,42980,4
2776,43017,5
2776,43018,3
2777,42817,1
2777,42819,4
2777,42845,5
2777,42846,5
2777,42888,5
2777,42911,3
2777,42945,5
2777,42980,5
2778,42860,4
2778,42882,5
2778,42905,3
2778,42915,2
2778,42924,2
2778,42985,3
2778,42994,5
2778,42999,3
2778,43000,4
2778,43017,5
2778,43026,3
2778,43034,5
2779,42757,5
2779,42786,4
2779,42789,4
2779,42837,4
2779,42866,4
2779,42891,4
2779,42914,4
2779,42918,5
2779,42939,4
2779,42947,3
2779,42948,5
2779,42966,1
2780,42851,4
2780,42902,4
2780,42903,5
2780,42939,5
2780,43004,5
2780,43027,5
2780,43042,3
2781,42811,2
2781,42899,3
2781,42918,5
2781,42934,3
2781,42935,5
2781,42978,4
2781,42991,5
2781,42997,5
2781,43001,4
2781,43002,5
2782,42812,5
2782,42814,5
2782,42860,5
2782,42903,3
2782,42906,5
2782,42943,5
2782,42967,3
2782,42989,4
2784,42769,5
2784,42793,4
2784,42975,2
2784,43001,4
2784,43007,4
2784,43026,5
2785,42760,3
2785,42860,4
2785,42886,3
2785,43004,5
2785,43032,2
2786,42827,5
2786,43001,2
2787,42779,5
2787,42815,5
2787,42824,5
2787,42826,4
2787,42836,2
2787,42901,4
2787,42989,4
2787,42998,4
2787,43030,2
2788,42864,5
2788,42872,1
2788,42912,2
2788,42918,5
2788,42932,2
2788,42990,3
2788,42994,5
2788,43020,2
2789,42773,4
2789,42792,4
2789,42793,3
2789,42810,5
2789,42820,5
2789,42832,4
2789,42852,4
2789,42860,3
2789,42898,4
2789,42977,4
2790,42764,5
2790,42878,5
2790,42879,5
2791,42763,1
2791,42819,4
2791,42838,5
2791,42966,4
2791,43042,1
2793,43003,5
2794,42783,4
2794,42862,2
2795,42818,4
2795,42825,4
2795,42867,1
2795,42896,4
2795,42919,4
2795,42968,5
2795,43009,2
2795,43017,5
2796,42819,5
2796,42899,4
2796,42936,4
2796,42944,4
2796,42946,5
2796,42956,4
2797,42798,5
2797,42925,5
2797,42940,2
2797,43019,3
2797,43027,4
2798,42855,4
2798,42886,5
2798,42931,5
2798,42950,3
2798,42981,4
2798,42994,5
2799,42788,5
2799,42961,2
2799,43024,4
2800,42813,5
2800,42871,5
2800,42893,2
2800,42938,3
2800,42945,1
2800,42950,2
2800,42954,5
2800,43035,5
2801,42770,5
2801,42947,4
2801,42959,3
2802,42766,4
2802,42894,2
2802,42989,4
2802,43017,5
2802,43022,5
2803,42842,3
2803,42875,4
2803,42879,4
2803,42937,3
2803,43015,5
2803,43030,5
2804,42782,2
2804,42850,5
2804,42986,4
2804,43011,5
2805,42851,4
2805,42887,5
2805,42957,5
2805,42969,3
2805,42983,2
2805,43004,4
2805,43007,4
2805,43011,4
2805,43019,5
2806,42831,5
2806,42857,4
2806,42865,4
2806,42895,2
2806,42952,1
2806,42953,1
2806,43006,2
2806,43027,2
2807,42866,4
2807,42874,5
2807,42922,4
2807,42955,4
2807,42969,4
2807,42984,5
2807,42987,4
2807,43000,5
2808,42771,4
2808,42861,4
2808,42895,5
2809,42755,5
2809,42757,4
2809,42792,4
2809,42851,3
2809,42879,4
2809,42902,4
2809,42915,4
2809,42980,3
2810,42880,4
2811,43025,4
2812,42770,4
2812,42798,4
2812,42810,4
2812,42834,1
2812,42886,5
2812,42889,5
2812,42907,4
2812,42923,4
2812,42933,5
2812,42976,5
2812,43002,3
2812,43036,4
2813,42776,3
2813,42784,5
2813,42787,4
2813,42840,4
2813,42960,5
2813,43022,5
2813,43027,4
2814,42940,5
2814,42997,5
2814,42998,4
2814,43028,5
2815,42766,5
2815,42775,4
2815,42824,3
2815,42871,5
2815,42881,5
2815,42967,5
2815,42983,4
2815,43006,4
2816,42792,1
2816,42880,3
2816,42884,4
2816,42909,4
2816,42921,5
2816,42935,4
2817,42737,5
2817,42766,4
2817,42801,1
2817,42871,5
2817,42875,5
2817,42940,5
2817,43001,4
2817,43006,4
2818,42776,5
2818,42833,3
2818,42837,3
2818,42853,4
2818,42968,4
2818,43002,5
2818,43006,5
2818,43012,3
2818,43018,5
2818,43040,5
2819,42761,5
2819,42810,3
2819,42812,5
2819,42991,2
2819,43017,5
2819,43034,5
2820,42757,5
2820,42785,4
2820,42856,4
2820,42883,5
2820,42939,5
2820,42943,5
2820,42952,4
2820,42955,4
2820,42961,5
2820,43002,4
2820,43009,2
2820,43041,4
2820,43043,4
2821,42799,3
2821,42846,5
2821,42849,5
2821,42886,4
2821,42900,5
2821,42908,3
2821,42991,3
2821,43027,5
2822,42737,5
2822,42768,5
2822,42771,5
2822,42788,4
2822,42817,4
2822,42820,2
2822,42883,4
2822,42925,5
2822,42979,3
2822,42997,5
2823,42793,4
2823,42801,5
2823,42890,5
2823,42906,4
2823,42951,4
2824,42993,3
2825,42820,4
2825,42826,4
2827,42755,5
2827,42851,5
2827,42855,4
2827,42876,3
2827,42884,4
2827,43019,3
2827,43038,2
2828,42827,5
2828,42829,3
2828,42837,4
2828,42866,4
2828,42902,4
2828,42941,4
2828,42968,3
2828,42995,2
2829,42827,1
2829,42828,4
2829,42837,2
2829,42842,5
2829,42848,5
2829,42858,5
2829,42881,4
2829,42889,2
2829,42893,5
2829,42982,3
2831,42754,4
2831,42861,5
2831,42877,5
2831,42882,2
2831,42887,5
2831,42889,4
2832,42875,2
2835,42775,4
2835,42906,5
2835,42954,4
2835,42956,1
2835,43011,4
2837,42838,5
2837,42843,5
2837,42883,4
2837,42890,4
2837,42891,2
2837,42896,5
2837,42918,4
2837,42941,4
2837,42949,2
2837,42963,4
2837,42984,4
2837,43041,4
2838,42778,4
2838,42815,5
2838,42842,4
2838,42845,3
2838,42855,5
2838,42891,4
2838,42932,5
2838,42940,5
2838,42942,5
2838,43002,3
2838,43024,5
2838,43040,3
2839,42835,3
2839,42863,5
2839,42902,5
2839,42904,1
2839,43008,3
2840,42771,5
2840,42786,4
2840,42909,5
2840,42926,3
2840,43004,2
2840,43026,4
2841,42756,4
2841,42795,5
2841,42850,5
2841,42894,4
2841,42911,5
2841,43023,5
2842,42764,4
2842,42943,4
2842,42944,5
2842,42948,4
2842,42955,4
2842,42988,3
2842,43006,5
2843,42811,3
2843,42812,3
2843,42895,4
2843,42916,3
2843,42928,4
2843,43008,3
2844,42770,1
2844,42823,4
2844,42859,3
2844,42998,3
2844,43007,3
2844,43040,4
2845,42888,2
2845,42951,5
2845,43032,3
2846,42755,5
2846,42764,4
2846,42830,3
2846,42832,4
2846,42863,4
2846,42871,4
2846,42903,3
2846,42932,4
2846,42969,5
2846,42972,5
2846,42973,2
2846,43024,5
2846,43034,4
2847,42762,4
2847,42767,4
2847,42773,3
2847,42788,5
2847,42823,4
2847,42826,5
2847,42829,5
2847,42965,3
2847,43005,4
2848,42765,5
2848,42828,4
2848,42836,5
2848,42858,4
2848,42864,4
2848,42977,5
2849,42954,4
2849,42976,1
2849,42983,4
2849,42993,4
2849,42998,3
2849,43021,5
2849,43040,3
2850,42770,5
2850,42850,3
2850,42985,5
2850,43011,5
2851,42759,4
2851,42778,4
2851,42816,5
2851,42840,4
2851,42884,5
2851,42885,5
2851,42919,2
2851,42945,5
2851,42955,3
2851,42978,4
2851,43037,4
2852,42783,4
2852,42821,5
2852,42887,5
2852,42948,4
2852,42975,5
2854,42775,5
2854,42815,4
2854,42816,5
2854,42908,4
2854,42914,2
2854,42916,5
2854,42917,4
2854,42958,5
2854,42972,5
2855,42773,5
2855,42791,3
2855,42821,4
2855,42885,4
2855,42916,4
2855,42920,5
2855,42952,2
2855,42975,4
2855,43011,5
2855,43019,4
2856,42814,5
2856,42920,3
2856,43036,5
2857,42754,4
2857,42766,5
2857,42819,4
2857,42838,4
2857,42913,5
2857,42934,4
2858,42776,3
2858,42793,4
2858,42931,5
2858,42945,4
2860,42755,1
2860,42795,5
2860,42881,1
2860,42945,5
2860,42958,5
2860,42968,4
2861,42822,4
2861,42842,5
2861,42855,3
2861,42881,1
2861,42946,5
2861,43005,4
2861,43028,3
2861,43033,5
2862,42860,3
2862,43023,3
2862,43038,5
2863,42757,3
2863,42818,4
2863,42869,5
2863,42986,5
2863,42998,3
2864,42825,5
2864,42843,5
2864,42848,4
2864,42855,5
2864,42874,5
2864,42883,1
2864,43039,4
2864,43043,2
2865,42790,4
2865,42849,4
2866,42825,2
2866,42873,5
2866,42889,2
2866,42902,4
2866,42925,2
2866,42942,5
2866,42969,5
2866,42991,4
2866,43013,2
2866,43023,5
2866,43036,4
2868,42776,4
2868,42794,4
2868,42854,3
2868,43010,5
2869,42795,4
2869,42811,4
2869,42813,3
2869,42896,5
2869,42912,3
2869,42944,5
2869,43033,5
2870,42773,4
2870,42844,3
2870,42845,2
2870,42861,4
2870,42935,5
2870,42955,5
2871,42765,5
2871,42866,5
2871,42884,5
2871,42909,5
2871,42984,4
2871,42987,2
2871,43017,5
2872,42796,5
2872,42836,4
2872,42920,5
2872,42954,4
2872,43008,5
2873,42782,4
2873,42853,3
2873,42878,2
2873,42923,2
2873,42991,4
2873,42997,3
2873,43002,4
2873,43016,3
2873,43029,5
2874,42759,1
2874,42771,5
2874,42823,4
2874,42833,4
2874,42895,5
2874,42908,4
2874,42930,5
2874,42953,5
2874,43005,5
2874,43037,4
2874,43039,5
2875,42737,2
2875,42781,4
2875,42784,4
2875,42796,5
2875,42826,4
2875,42842,2
2875,42872,5
2875,42953,1
2875,43014,4
2875,43034,5
2876,42755,5
