IdCompra,Fecha,IdProducto,Cantidad,Precio,IdProveedor,MinPrecio,MaxPrecio,MinCantidad,MaxCantidad,Calidad_Precio,Calidad_Cantidad,Compra,Fecha_Año,Fecha_Mes,Fecha_Periodo
10403,2020-07-31,42759,7,1257.27,10,983.8700000000001,1524.2899999999997,0.0,20.0,Sin errores,Sin errores,8800.89,2020,7,202007
10404,2020-07-31,42760,5,,10,834.8212500000002,1415.05875,0.0,16.0,Valor Nulo,Sin errores,,2020,7,202007
10405,2020-07-31,42762,8,1603.84,9,1172.565,1789.755,0.0,20.25,Sin errores,Sin errores,12830.72,2020,7,202007
10406,2020-07-31,42763,6,1668.12,6,1178.8374999999996,1732.5625000000005,0.0,25.75,Sin errores,Sin errores,10008.72,2020,7,202007
10407,2020-07-31,42764,3,879.25,10,799.5925000000002,1162.5475,0.0,21.5,Sin errores,Sin errores,2637.75,2020,7,202007
10408,2020-07-31,42765,1,1352.17,10,1096.495,1592.245,0.0,15.0,Sin errores,Sin errores,1352.17,2020,7,202007
10409,2020-07-31,42766,6,4725.67,8,3993.15,5810.25,0.0,17.5,Sin errores,Sin errores,28354.02,2020,7,202007
10410,2020-07-31,42767,3,238386.0,4,1943.1999999999996,2962.3,0.0,21.0,Outlier,Sin errores,715158.0,2020,7,202007
10411,2020-07-31,42768,3,1374.91,9,1063.7925,1607.7075,0.0,18.0,Sin errores,Sin errores,4124.7300000000005,2020,7,202007
10412,2020-07-31,42769,5,2167.07,5,1723.6387500000003,2675.74125,0.5,15.5,Sin errores,Sin errores,10835.35,2020,7,202007
10413,2020-07-31,42770,1,2689.36,12,1969.1649999999995,2965.315,0.0,14.0,Sin errores,Sin errores,2689.36,2020,7,202007
10414,2020-07-31,42771,6,1933.33,10,1321.335,2144.805,0.0,19.25,Sin errores,Sin errores,11599.98,2020,7,202007
10415,2020-07-31,42772,5,5045.44,9,3124.9074999999984,5711.912500000001,0.0,14.5,Sin errores,Sin errores,25227.199999999997,2020,7,202007
10416,2020-07-31,42773,2,5226.48,5,4737.5075,7442.7425,0.0,21.25,Sin errores,Sin errores,10452.96,2020,7,202007
10417,2020-07-31,42774,4,4260.47,3,3906.1100000000015,5019.7699999999995,0.125,15.875,Sin errores,Sin errores,17041.88,2020,7,202007
10418,2020-07-31,42775,6,2352.35,10,1666.74375,2748.29625,0.0,15.0,Sin errores,Sin errores,14114.099999999999,2020,7,202007
10419,2020-07-31,42776,11,968.66,3,773.91375,1217.03625,0.0,19.75,Sin errores,Sin errores,10655.26,2020,7,202007
10420,2020-07-31,42777,7,1614.91,8,1647.395,2018.8850000000002,0.0,19.25,Outlier,Sin errores,11304.37,2020,7,202007
10421,2020-07-31,42778,6,2080.81,10,1544.6987500000005,2401.4612499999994,0.0,18.375,Sin errores,Sin errores,12484.86,2020,7,202007
10422,2020-07-31,42779,12,6124.66,9,5719.863749999999,8281.91625,0.0,23.5,Sin errores,Sin errores,73495.92,2020,7,202007
10423,2020-07-31,42780,6,2694.01,6,2135.21,3667.0699999999997,0.0,15.0,Sin errores,Sin errores,16164.060000000001,2020,7,202007
10424,2020-07-31,42781,6,165301.0,9,1124.2250000000004,1815.9349999999995,0.0,22.0,Outlier,Sin errores,991806.0,2020,7,202007
10425,2020-07-31,42782,2,2542.52,8,2033.0437499999994,2854.6462500000002,0.0,20.0,Sin errores,Sin errores,5085.04,2020,7,202007
10426,2020-07-31,42783,4,1523.49,8,1395.03125,2112.00875,0.75,11.25,Sin errores,Sin errores,6093.96,2020,7,202007
10427,2020-07-31,42784,8,1315.98,1,953.9887500000002,1494.85125,0.0,16.0,Sin errores,Sin errores,10527.84,2020,7,202007
10428,2020-07-31,42785,7,1002.17,3,846.25625,1279.97375,0.0,19.0,Sin errores,Sin errores,7015.19,2020,7,202007
10429,2020-07-31,42786,6,534.52,10,462.35499999999996,634.4649999999999,0.0,16.0,Sin errores,Sin errores,3207.12,2020,7,202007
10430,2020-07-31,42787,6,1092.65,11,679.5150000000001,1198.575,0.0,18.5,Sin errores,Sin errores,6555.900000000001,2020,7,202007
10431,2020-07-31,42788,8,267.95,12,231.30499999999998,359.31500000000005,2.0,14.0,Sin errores,Sin errores,2143.6,2020,7,202007
10432,2020-07-31,42789,7,,2,119.32499999999996,187.51500000000001,0.0,18.0,Valor Nulo,Sin errores,,2020,7,202007
10433,2020-07-31,42790,4,557.96,2,472.7700000000002,626.9099999999999,0.0,17.0,Sin errores,Sin errores,2231.84,2020,7,202007
10434,2020-07-31,42791,3,157.14,12,137.23,220.45000000000002,0.0,14.5,Sin errores,Sin errores,471.41999999999996,2020,7,202007
10435,2020-07-31,42792,5,348.94,2,282.16749999999996,408.8725,0.0,18.0,Sin errores,Sin errores,1744.7,2020,7,202007
10436,2020-07-31,42793,4,654.87,13,469.90749999999997,729.3924999999999,0.0,20.0,Sin errores,Sin errores,2619.48,2020,7,202007
10437,2020-07-31,42795,9,355.65,3,312.14,438.91999999999996,0.0,19.0,Sin errores,Sin errores,3200.85,2020,7,202007
10438,2020-07-31,42797,14,3389.69,3,2648.6087500000003,4123.82125,0.0,22.5,Sin errores,Sin errores,47455.66,2020,7,202007
10439,2020-07-31,42798,5,1067.7,14,899.1949999999996,1218.005,0.0,21.5,Sin errores,Sin errores,5338.5,2020,7,202007
10440,2020-07-31,42799,2,1224.02,3,843.6300000000001,1344.9299999999998,0.0,15.0,Sin errores,Sin errores,2448.04,2020,7,202007
10441,2020-07-31,42800,14,1028.02,12,874.2374999999997,1511.1225,0.0,20.5,Sin errores,Sin errores,14392.279999999999,2020,7,202007
10442,2020-07-31,42850,9,208.76,3,167.01,228.26999999999998,0.0,19.5,Sin errores,Sin errores,1878.84,2020,7,202007
10443,2020-07-31,42851,3,104.59,11,72.43249999999999,115.8275,0.0,14.625,Sin errores,Sin errores,313.77,2020,7,202007
10444,2020-07-31,42926,2,5316.0,12,42.72624999999999,65.53375,0.0,18.0,Outlier,Sin errores,10632.0,2020,7,202007
10445,2020-07-31,42927,3,56.6,3,52.355000000000004,72.96499999999999,0.0,20.125,Sin errores,Sin errores,169.8,2020,7,202007
10446,2020-07-31,42929,7,252.69,4,191.51875,253.79125,0.0,19.0,Sin errores,Sin errores,1768.83,2020,7,202007
10447,2020-07-31,42930,1,122.1,9,79.38125000000002,144.30874999999997,0.0,20.75,Sin errores,Sin errores,122.1,2020,7,202007
10448,2020-07-31,42931,3,246.56,1,163.54500000000002,284.115,0.0,18.75,Sin errores,Sin errores,739.6800000000001,2020,7,202007
10449,2020-07-31,42852,4,113.55,6,93.135,129.22500000000002,0.0,12.75,Sin errores,Sin errores,454.2,2020,7,202007
10450,2020-07-31,42854,6,687.44,8,646.2149999999999,988.4850000000001,0.0,18.625,Sin errores,Sin errores,4124.64,2020,7,202007
10451,2020-07-31,42870,4,133.97,2,97.10499999999999,148.79500000000002,0.0,19.25,Sin errores,Sin errores,535.88,2020,7,202007
10452,2020-07-31,42899,2,152.5,3,108.26375000000002,175.81624999999997,0.0,16.625,Sin errores,Sin errores,305.0,2020,7,202007
10453,2020-07-31,42928,9,,11,67.61000000000001,103.03999999999996,0.0,16.0,Valor Nulo,Sin errores,,2020,7,202007
10454,2020-07-31,42973,1,75.22,2,70.58500000000001,106.13499999999999,0.0,17.5,Sin errores,Sin errores,75.22,2020,7,202007
10455,2020-07-31,42974,3,163.06,7,110.17000000000003,180.07,0.0,14.125,Sin errores,Sin errores,489.18,2020,7,202007
10456,2020-07-31,42975,4,138.74,1,124.29249999999999,180.37749999999997,0.0,23.25,Sin errores,Sin errores,554.96,2020,7,202007
10457,2020-07-31,42976,15,140.29,12,129.125,192.815,0.0,24.0,Sin errores,Sin errores,2104.35,2020,7,202007
10458,2020-07-31,42977,4,81.81,2,56.285000000000004,89.61500000000001,0.0,17.375,Sin errores,Sin errores,327.24,2020,7,202007
10459,2020-07-31,42978,8,70.14,3,61.27375,96.09625,0.0,13.25,Sin errores,Sin errores,561.12,2020,7,202007
10460,2020-07-31,42979,1,90.26,7,57.710000000000015,100.72999999999999,0.0,18.0,Sin errores,Sin errores,90.26,2020,7,202007
10461,2020-07-31,42980,2,90.05,14,64.8775,93.60249999999999,0.0,16.375,Sin errores,Sin errores,180.1,2020,7,202007
10462,2020-07-31,42981,6,32.53,9,27.477499999999996,44.922500000000014,0.0,16.5,Sin errores,Sin errores,195.18,2020,7,202007
10463,2020-07-31,42982,7,9.38,14,7.827500000000001,10.572499999999998,0.0,19.5,Sin errores,Sin errores,65.66000000000001,2020,7,202007
10464,2020-08-28,42832,4,532.29,3,423.275,697.745,0.0,20.125,Sin errores,Sin errores,2129.16,2020,8,202008
10465,2020-08-28,42833,2,586.99,13,474.70625000000007,730.1637499999998,0.0,18.5,Sin errores,Sin errores,1173.98,2020,8,202008
10466,2020-08-28,42834,5,639.93,6,463.36250000000007,690.3575,0.0,18.5,Sin errores,Sin errores,3199.6499999999996,2020,8,202008
10467,2020-08-28,42837,2,331.74,10,224.71999999999997,375.08,0.0,16.5,Sin errores,Sin errores,663.48,2020,8,202008
10468,2020-08-28,42838,8,692.49,14,544.0637499999999,774.6062500000002,0.0,23.0,Sin errores,Sin errores,5539.92,2020,8,202008
10469,2020-08-28,42839,3,254.48,2,195.905,310.08500000000004,0.0,22.0,Sin errores,Sin errores,763.4399999999999,2020,8,202008
10470,2020-08-28,42840,1,277.08,10,175.88750000000005,303.01249999999993,0.0,20.0,Sin errores,Sin errores,277.08,2020,8,202008
10471,2020-08-28,42841,4,244.43,3,198.71500000000003,297.68499999999995,0.0,15.0,Sin errores,Sin errores,977.72,2020,8,202008
10472,2020-08-28,42842,3,272.62,12,198.64750000000004,316.9525,0.0,17.5,Sin errores,Sin errores,817.86,2020,8,202008
10473,2020-08-28,42843,3,443.39,13,412.9825000000001,564.7674999999999,0.0,20.375,Sin errores,Sin errores,1330.17,2020,8,202008
10474,2020-08-28,42844,1,1104.77,1,972.2962499999995,1492.2337500000003,0.0,14.5,Sin errores,Sin errores,1104.77,2020,8,202008
10475,2020-08-28,42845,7,594.45,4,452.8150000000001,701.665,0.0,23.5,Sin errores,Sin errores,4161.150000000001,2020,8,202008
10476,2020-08-28,42846,6,1966.42,13,1577.8962499999998,2456.5737500000005,0.0,21.875,Sin errores,Sin errores,11798.52,2020,8,202008
10477,2020-08-28,42855,8,867.27,4,680.04,932.46,0.0,15.0,Sin errores,Sin errores,6938.16,2020,8,202008
10478,2020-08-28,42856,3,359.69,5,253.1425,421.6975,0.0,16.0,Sin errores,Sin errores,1079.07,2020,8,202008
10479,2020-08-28,42857,7,380.55,10,285.095,452.885,0.0,16.25,Sin errores,Sin errores,2663.85,2020,8,202008
10480,2020-08-28,42858,1,393.34,7,265.7249999999999,441.67500000000007,0.0,21.5,Sin errores,Sin errores,393.34,2020,8,202008
10481,2020-08-28,42859,7,459.68,13,364.81500000000005,484.66499999999996,0.0,16.125,Sin errores,Sin errores,3217.76,2020,8,202008
10482,2020-08-28,42860,9,384.77,3,338.86125000000004,467.9587499999999,0.0,16.75,Sin errores,Sin errores,3462.93,2020,8,202008
10483,2020-08-28,42861,1,375.57,1,336.525,426.495,0.0,19.0,Sin errores,Sin errores,375.57,2020,8,202008
10484,2020-08-28,42863,4,292.88,3,201.89624999999992,345.0037500000001,0.0,16.0,Sin errores,Sin errores,1171.52,2020,8,202008
10485,2020-08-28,42983,8,269.49,2,190.265,312.755,0.0,16.0,Sin errores,Sin errores,2155.92,2020,8,202008
10486,2020-08-28,42984,3,163.26,8,132.98249999999996,233.6775,0.0,12.5,Sin errores,Sin errores,489.78,2020,8,202008
10487,2020-08-28,42907,6,305.3,3,243.06999999999994,375.31000000000006,0.0,16.5,Sin errores,Sin errores,1831.8000000000002,2020,8,202008
10488,2020-08-28,42908,5,998.66,8,857.555,1164.1550000000002,0.0,15.0,Sin errores,Sin errores,4993.3,2020,8,202008
10489,2020-08-28,42909,7,1166.45,5,880.77,1263.9,0.0,14.5,Sin errores,Sin errores,8165.150000000001,2020,8,202008
10490,2020-08-28,42911,5,1372.86,14,942.745,1556.8450000000003,0.0,20.5,Sin errores,Sin errores,6864.299999999999,2020,8,202008
10491,2020-08-28,42913,1,1078.9,10,783.6737499999999,1137.06625,0.0,19.625,Sin errores,Sin errores,1078.9,2020,8,202008
10492,2020-08-28,42914,4,1020.97,14,835.7887500000002,1214.2312499999998,0.0,24.0,Sin errores,Sin errores,4083.88,2020,8,202008
10493,2020-08-28,42915,8,1389.76,14,1014.8524999999997,1506.2975,0.0,21.375,Sin errores,Sin errores,11118.08,2020,8,202008
10494,2020-08-28,42916,3,920.47,11,768.28875,1120.57125,0.0,15.625,Sin errores,Sin errores,2761.41,2020,8,202008
10495,2020-08-28,42917,5,87185.5,14,78312.99999999999,110810.8,0.0,16.625,Sin errores,Sin errores,435927.5,2020,8,202008
10496,2020-08-28,42918,6,541.22,5,485.10625000000005,643.60375,0.0,14.25,Sin errores,Sin errores,3247.32,2020,8,202008
10497,2020-08-28,42919,3,429.43,10,351.3975,539.5725,0.0,17.0,Sin errores,Sin errores,1288.29,2020,8,202008
10498,2020-08-28,42920,7,480.02,5,435.7749999999999,663.2650000000001,0.0,17.5,Sin errores,Sin errores,3360.14,2020,8,202008
10499,2020-08-28,42921,5,561.39,13,439.0825,595.4575,0.0,17.5,Sin errores,Sin errores,2806.95,2020,8,202008
10500,2020-08-28,42923,3,587.53,12,429.14374999999995,626.4762499999999,0.0,17.625,Sin errores,Sin errores,1762.59,2020,8,202008
10501,2020-08-28,42924,1,481.76,3,352.04625,550.95375,0.0,14.25,Sin errores,Sin errores,481.76,2020,8,202008
10502,2020-08-28,42925,3,,2,1.6875,2.5725,0.0,19.5,Valor Nulo,Sin errores,,2020,8,202008
10503,2020-08-28,42935,6,1526.88,11,1338.2200000000003,2173.6,0.0,18.875,Sin errores,Sin errores,9161.28,2020,8,202008
10504,2020-08-28,42936,4,2809.62,11,1807.9762500000002,3093.0037499999994,0.0,19.875,Sin errores,Sin errores,11238.48,2020,8,202008
10505,2020-08-28,42938,4,2002.58,9,1543.8624999999997,2297.2375,0.0,18.0,Sin errores,Sin errores,8010.32,2020,8,202008
10506,2020-08-28,42939,6,1824.33,9,1681.4812499999998,2411.6887500000003,0.0,14.5,Sin errores,Sin errores,10945.98,2020,8,202008
10507,2020-08-28,42940,5,1479.99,3,1228.29,1765.83,0.0,20.0,Sin errores,Sin errores,7399.95,2020,8,202008
10508,2020-08-28,42941,5,1979.17,13,1723.2099999999996,2432.77,0.0,16.0,Sin errores,Sin errores,9895.85,2020,8,202008
10509,2020-08-28,42942,5,1677.28,13,1646.94,2201.52,0.0,15.0,Sin errores,Sin errores,8386.4,2020,8,202008
10510,2020-08-28,42944,12,2303.17,8,2070.0874999999996,3075.7925000000005,0.0,19.25,Sin errores,Sin errores,27638.04,2020,8,202008
10511,2020-08-28,42945,4,2290.9,3,1628.1725,2698.4975000000004,0.0,16.5,Sin errores,Sin errores,9163.6,2020,8,202008
10512,2020-08-28,42946,1,1354.33,4,1254.7575000000002,1836.5924999999997,0.0,17.25,Sin errores,Sin errores,1354.33,2020,8,202008
10513,2020-08-28,42947,12,2352.63,9,1632.6287499999999,2554.5512500000004,0.0,19.5,Sin errores,Sin errores,28231.56,2020,8,202008
10514,2020-08-28,42950,6,1711.09,11,1508.9374999999995,2290.0625000000005,0.0,14.5,Sin errores,Sin errores,10266.539999999999,2020,8,202008
10515,2020-08-28,42951,5,1915.88,2,1631.9224999999994,2571.6575000000003,0.0,12.75,Sin errores,Sin errores,9579.400000000001,2020,8,202008
10516,2020-08-28,42952,2,2464.79,4,1950.1287499999999,3585.9612500000003,0.0,18.125,Sin errores,Sin errores,4929.58,2020,8,202008
10517,2020-08-28,42953,4,2784.13,7,2173.4037499999995,2935.99625,0.0,19.0,Sin errores,Sin errores,11136.52,2020,8,202008
10518,2020-08-28,42954,11,2039.41,5,1350.9425,2140.3775,0.0,15.625,Sin errores,Sin errores,22433.510000000002,2020,8,202008
10519,2020-08-28,42955,7,1693.48,6,1409.65,1940.65,0.0,17.5,Sin errores,Sin errores,11854.36,2020,8,202008
10520,2020-08-28,42958,9,2636.64,7,2024.5400000000006,3243.5599999999995,0.0,21.0,Sin errores,Sin errores,23729.76,2020,8,202008
10521,2020-08-28,42959,1,3016.61,11,2525.2925000000005,3439.857499999999,0.5,15.5,Sin errores,Sin errores,3016.61,2020,8,202008
10522,2020-08-28,42960,7,3133.68,13,2338.1125,3624.5874999999996,0.0,17.125,Sin errores,Sin errores,21935.76,2020,8,202008
10523,2020-08-28,42961,1,2023.09,8,1679.6049999999998,2363.425,0.0,17.75,Sin errores,Sin errores,2023.09,2020,8,202008
10524,2020-08-28,42963,5,1743.29,5,1284.13625,1986.44375,0.0,20.0,Sin errores,Sin errores,8716.45,2020,8,202008
10525,2020-08-28,42964,3,2168.07,7,1591.7599999999998,2466.2900000000004,0.0,21.875,Sin errores,Sin errores,6504.210000000001,2020,8,202008
10526,2020-08-28,42965,12,1440.61,1,1252.1412499999997,1958.5587500000001,0.0,20.5,Sin errores,Sin errores,17287.32,2020,8,202008
10527,2020-08-28,42967,3,2681.35,2,1730.6912499999994,2964.6887500000007,0.0,16.875,Sin errores,Sin errores,8044.049999999999,2020,8,202008
10528,2020-08-28,42970,7,2084.14,10,1645.1274999999994,2450.4925000000003,0.0,16.625,Sin errores,Sin errores,14588.98,2020,8,202008
10529,2020-08-28,42971,3,1778.78,13,1549.0924999999997,2320.0475,0.0,20.625,Sin errores,Sin errores,5336.34,2020,8,202008
10530,2020-08-28,43029,8,842.83,8,652.2812499999998,917.3387500000001,0.0,29.5,Sin errores,Sin errores,6742.64,2020,8,202008
10531,2020-08-28,43031,4,767.49,5,665.9012499999999,1018.8887500000001,0.0,22.25,Sin errores,Sin errores,3069.96,2020,8,202008
10532,2020-08-28,43032,11,715.98,9,525.87,876.93,0.0,16.375,Sin errores,Sin errores,7875.780000000001,2020,8,202008
10533,2020-08-28,43033,3,832.03,13,600.6937499999999,973.4662500000002,0.0,16.0,Sin errores,Sin errores,2496.09,2020,8,202008
10534,2020-08-28,43034,4,631.32,3,563.7774999999999,826.7124999999999,0.0,19.0,Sin errores,Sin errores,2525.28,2020,8,202008
10535,2020-08-28,43035,3,809.75,13,680.9100000000001,917.3699999999999,0.0,18.0,Sin errores,Sin errores,2429.25,2020,8,202008
10536,2020-08-28,43037,5,812.89,1,653.03875,959.7512499999999,0.0,20.5,Sin errores,Sin errores,4064.45,2020,8,202008
10537,2020-08-28,43039,3,596.03,4,421.3812499999999,696.69875,0.0,17.5,Sin errores,Sin errores,1788.09,2020,8,202008
10538,2020-08-28,43041,4,469.21,14,378.72375000000005,690.11625,0.0,22.0,Sin errores,Sin errores,1876.84,2020,8,202008
10539,2020-08-28,43042,1,718.16,8,640.8612499999998,930.9087500000002,0.0,17.875,Sin errores,Sin errores,718.16,2020,8,202008
10540,2020-08-28,43043,3,914.27,6,607.375,954.565,0.0,24.375,Sin errores,Sin errores,2742.81,2020,8,202008
10541,2020-08-28,42816,6,765.82,3,666.54,1090.56,0.0,17.75,Sin errores,Sin errores,4594.92,2020,8,202008
10542,2020-08-28,42817,7,587.7,4,452.1425,718.2575000000002,0.0,23.0,Sin errores,Sin errores,4113.900000000001,2020,8,202008
10543,2020-08-28,42818,3,1420.5,11,1071.85,1733.29,0.0,20.5,Sin errores,Sin errores,4261.5,2020,8,202008
10544,2020-08-28,42819,9,564.99,4,437.86250000000007,769.1374999999999,0.0,20.25,Sin errores,Sin errores,5084.91,2020,8,202008
10545,2020-08-28,42820,11,408.76,8,364.115,550.895,0.0,15.25,Sin errores,Sin errores,4496.36,2020,8,202008
10546,2020-08-28,42821,1,502.04,5,369.42499999999995,543.215,0.0,19.5,Sin errores,Sin errores,502.04,2020,8,202008
10547,2020-08-28,42822,3,603.96,2,460.6700000000002,672.5899999999998,0.0,14.5,Sin errores,Sin errores,1811.88,2020,8,202008
10548,2020-08-28,42824,1,357.46,8,292.46500000000003,497.18499999999995,0.0,22.0,Sin errores,Sin errores,357.46,2020,8,202008
10549,2020-08-28,42825,10,410.68,3,313.335,445.6050000000001,0.5,12.5,Sin errores,Sin errores,4106.8,2020,8,202008
10550,2020-08-28,42826,4,419.12,7,277.46500000000003,461.995,0.0,17.0,Sin errores,Sin errores,1676.48,2020,8,202008
10551,2020-08-28,42827,6,308.14,14,283.3924999999999,429.86750000000006,2.0,14.0,Sin errores,Sin errores,1848.84,2020,8,202008
10552,2020-08-28,42828,4,586.39,10,557.0362500000001,710.0137500000001,0.0,16.0,Sin errores,Sin errores,2345.56,2020,8,202008
10553,2020-08-28,42829,2,662.07,1,472.72499999999997,784.395,0.0,12.5,Sin errores,Sin errores,1324.14,2020,8,202008
10554,2020-08-28,42830,6,378.28,12,261.04,415.59999999999997,0.0,21.0,Sin errores,Sin errores,2269.68,2020,8,202008
10555,2020-08-28,42831,6,254.19,6,183.495,319.84499999999997,0.0,16.875,Sin errores,Sin errores,1525.1399999999999,2020,8,202008
10556,2020-08-28,42849,6,957.91,8,817.5525000000002,1299.9074999999998,0.0,16.5,Sin errores,Sin errores,5747.46,2020,8,202008
10557,2020-08-28,42810,1,934.27,12,728.5024999999998,1086.1775,0.0,17.625,Sin errores,Sin errores,934.27,2020,8,202008
10558,2020-08-28,42811,3,1768.23,10,1528.6837499999997,2016.4762500000002,0.0,14.25,Sin errores,Sin errores,5304.6900000000005,2020,8,202008
10559,2020-08-28,42812,7,299.46,4,208.46624999999997,318.30375000000004,0.0,19.25,Sin errores,Sin errores,2096.22,2020,8,202008
10560,2020-08-28,42813,4,286.05,10,216.56000000000006,319.28,0.0,15.5,Sin errores,Sin errores,1144.2,2020,8,202008
10561,2020-08-28,42814,1,250.71,10,210.03499999999997,315.005,0.0,20.375,Sin errores,Sin errores,250.71,2020,8,202008
10562,2020-08-28,42815,4,479.26,6,325.2025,520.2175,0.0,18.25,Sin errores,Sin errores,1917.04,2020,8,202008
10563,2020-08-28,42903,7,174.96,9,166.5775,223.9225,0.0,24.125,Sin errores,Sin errores,1224.72,2020,8,202008
10564,2020-08-28,42904,3,87.68,13,75.51500000000001,113.10499999999999,0.0,14.5,Sin errores,Sin errores,263.04,2020,8,202008
10565,2020-08-28,42905,8,362.81,1,268.52750000000003,377.50249999999994,0.0,19.0,Sin errores,Sin errores,2902.48,2020,8,202008
10566,2020-08-28,42906,2,229.37,8,180.14999999999998,265.89000000000004,0.0,19.0,Sin errores,Sin errores,458.74,2020,8,202008
10567,2020-08-28,42737,11,1132.32,10,889.385,1453.8350000000003,0.0,18.75,Sin errores,Sin errores,12455.519999999999,2020,8,202008
10568,2020-08-28,42864,3,147.68,7,115.34500000000001,172.255,0.0,17.5,Sin errores,Sin errores,443.04,2020,8,202008
10569,2020-08-28,42866,3,145.5,5,113.63999999999999,167.58000000000004,0.0,17.5,Sin errores,Sin errores,436.5,2020,8,202008
10570,2020-08-28,42869,8,,6,114.82,172.36,0.0,21.5,Valor Nulo,Sin errores,,2020,8,202008
10571,2020-08-28,42874,4,390.11,1,295.15625,487.19375,0.0,19.5,Sin errores,Sin errores,1560.44,2020,8,202008
10572,2020-08-28,42875,2,392.0,5,352.79875000000004,431.60124999999994,0.0,19.0,Sin errores,Sin errores,784.0,2020,8,202008
10573,2020-08-28,42876,3,443.27,4,341.7487500000001,490.33124999999984,0.0,16.0,Sin errores,Sin errores,1329.81,2020,8,202008
10574,2020-08-28,42877,6,349.37,3,320.1075000000001,456.4124999999999,0.0,20.0,Sin errores,Sin errores,2096.2200000000003,2020,8,202008
10575,2020-08-28,42878,3,412.99,3,311.7674999999999,482.15250000000003,0.0,17.5,Sin errores,Sin errores,1238.97,2020,8,202008
10576,2020-08-28,42879,4,422.53,13,322.24125000000004,484.36875,0.0,19.25,Sin errores,Sin errores,1690.12,2020,8,202008
10577,2020-08-28,42880,4,363.27,14,303.98249999999996,474.27750000000003,0.5,15.5,Sin errores,Sin errores,1453.08,2020,8,202008
10578,2020-08-28,42881,3,360.68,11,274.23,410.94000000000005,0.0,19.5,Sin errores,Sin errores,1082.04,2020,8,202008
10579,2020-08-28,42882,6,311.41,5,270.85,439.03,0.0,19.625,Sin errores,Sin errores,1868.46,2020,8,202008
10580,2020-08-28,42885,7,334.0,14,288.9625,386.5675,0.0,16.0,Sin errores,Sin errores,2338.0,2020,8,202008
10581,2020-08-28,42886,2,383.91,1,279.91749999999996,421.2625,0.0,23.0,Sin errores,Sin errores,767.82,2020,8,202008
10582,2020-08-28,42887,5,380.75,6,249.1074999999999,441.6325000000001,0.0,16.375,Sin errores,Sin errores,1903.75,2020,8,202008
10583,2020-08-28,42888,5,373.45,9,267.05499999999995,408.745,0.0,17.5,Sin errores,Sin errores,1867.25,2020,8,202008
10584,2020-08-28,42889,4,385.47,13,288.00999999999993,432.61000000000007,0.0,16.625,Sin errores,Sin errores,1541.88,2020,8,202008
10585,2020-08-28,42892,3,325.21,9,260.65999999999997,434.9,0.0,21.625,Sin errores,Sin errores,975.6299999999999,2020,8,202008
10586,2020-08-28,42893,1,365.3,10,292.24499999999995,446.5950000000001,0.0,18.0,Sin errores,Sin errores,365.3,2020,8,202008
10587,2020-08-28,42897,2,358.04,5,303.245,437.855,0.0,14.0,Sin errores,Sin errores,716.08,2020,8,202008
10588,2020-08-28,42898,5,343.51,8,296.0325,446.10749999999996,0.0,19.5,Sin errores,Sin errores,1717.55,2020,8,202008
10589,2020-08-28,42985,7,1149.44,9,830.1274999999996,1282.9025000000001,0.0,14.875,Sin errores,Sin errores,8046.08,2020,8,202008
10590,2020-08-28,42986,3,26428.0,6,188.01999999999998,298.18000000000006,0.0,18.5,Outlier,Sin errores,79284.0,2020,8,202008
10591,2020-08-28,42987,9,277.62,5,255.88500000000005,357.52500000000003,0.0,20.0,Sin errores,Sin errores,2498.58,2020,8,202008
10592,2020-08-28,42988,15,447.84,2,343.68249999999995,505.6375,0.0,20.0,Sin errores,Sin errores,6717.599999999999,2020,8,202008
10593,2020-08-28,42989,2,278.06,7,232.90249999999997,364.4975,0.0,20.0,Sin errores,Sin errores,556.12,2020,8,202008
10594,2020-08-28,42990,1,226.71,2,198.23874999999998,305.45125,0.0,19.125,Sin errores,Sin errores,226.71,2020,8,202008
10595,2020-08-28,42991,7,262.93,2,227.47125000000005,360.40875000000005,0.0,24.0,Sin errores,Sin errores,1840.51,2020,8,202008
10596,2020-08-28,42995,6,248.62,7,211.79000000000002,300.16999999999996,0.0,15.0,Sin errores,Sin errores,1491.72,2020,8,202008
10597,2020-08-28,42996,8,328.27,3,295.4075,430.0925,0.0,15.25,Sin errores,Sin errores,2626.16,2020,8,202008
10598,2020-08-28,42997,6,318.75,6,259.0524999999999,398.6875000000001,0.0,21.5,Sin errores,Sin errores,1912.5,2020,8,202008
10599,2020-08-28,42998,1,352.5,1,311.70500000000004,455.55499999999995,0.0,17.5,Sin errores,Sin errores,352.5,2020,8,202008
10600,2020-08-28,42999,4,417.59,8,333.24875,446.9412500000001,0.0,21.5,Sin errores,Sin errores,1670.36,2020,8,202008
10601,2020-08-28,43000,2,255.08,7,222.96250000000003,314.2675,0.0,16.0,Sin errores,Sin errores,510.16,2020,8,202008
10602,2020-08-28,43001,6,469.25,10,333.58,528.9100000000001,0.0,20.0,Sin errores,Sin errores,2815.5,2020,8,202008
10603,2020-08-28,43002,3,268.82,6,227.535,338.68500000000006,0.0,16.5,Sin errores,Sin errores,806.46,2020,8,202008
10604,2020-08-28,43004,3,251.48,13,208.20749999999998,297.2325,0.0,16.5,Sin errores,Sin errores,754.4399999999999,2020,8,202008
10605,2020-08-28,43005,1,254.47,2,230.185,362.215,0.0,21.375,Sin errores,Sin errores,254.47,2020,8,202008
